,test_pos,test_neg,train_pos,train_neg
11027,tt0072399,tt0031602,tt0106582,tt0069976
11028,tt0072399,tt0031602,tt0106582,tt0069976
11029,tt0072399,tt0031602,tt0106582,tt0069976
11030,tt0072399,tt0031602,tt0106582,tt0286669
11031,tt0072399,tt0814082,tt0106582,tt0286669
11032,tt0072399,tt0814082,tt0106582,tt0885435
11033,tt0072399,tt0814082,tt0106582,tt0885435
11034,tt0072399,tt0368580,tt0309832,tt0885435
11035,tt0072399,tt0368580,tt0309832,tt0114887
11036,tt0153998,tt0304808,tt0309832,tt0285351
11037,tt0153998,tt0364569,tt0309832,tt0285351
11038,tt0153998,tt0364569,tt0309832,tt0285351
11039,tt0153998,tt0364569,tt0309832,tt0285351
11040,tt0020641,tt0364569,tt0309832,tt0285351
11041,tt0020641,tt0364569,tt0309832,tt0285351
11042,tt0020641,tt0364569,tt0309832,tt0285351
11043,tt0020641,tt0364569,tt0309832,tt0118537
11044,tt0020641,tt0364569,tt0309832,tt0118537
11045,tt0020641,tt0364569,tt0309832,tt0118537
11046,tt0020641,tt0364569,tt0309832,tt0118537
11047,tt0020641,tt0364569,tt0309832,tt0118537
11048,tt0020641,tt0364569,tt0309832,tt0118537
11049,tt0020641,tt0364569,tt0309832,tt0118537
11050,tt0020641,tt0364569,tt0309832,tt0118537
11051,tt0020641,tt0364569,tt0309832,tt0118537
11052,tt0020641,tt0364569,tt0062551,tt0118537
11053,tt0020641,tt0274811,tt0062551,tt0118537
11054,tt0020641,tt0274811,tt0062551,tt0071396
11055,tt0218871,tt0274811,tt0062551,tt0422783
11056,tt0218871,tt0101883,tt0062551,tt0422783
11057,tt0218871,tt0101883,tt0062551,tt0285728
11058,tt0218871,tt0101883,tt0210741,tt0285728
11059,tt0218871,tt0101883,tt0210741,tt0285728
11060,tt0038053,tt0451262,tt0210741,tt0285728
11061,tt0038053,tt0451262,tt0210741,tt0285728
11062,tt0038053,tt0451262,tt0210741,tt0285728
11063,tt0038053,tt0451262,tt0210741,tt0285728
11064,tt0038053,tt0451262,tt0210741,tt0285728
11065,tt0038053,tt0451262,tt0210741,tt0285728
11066,tt0038053,tt0451262,tt0091746,tt0285728
11067,tt0038053,tt0451262,tt0365686,tt0285728
11068,tt0038053,tt0451262,tt0365686,tt0285728
11069,tt0113967,tt0451262,tt0365686,tt0285728
11070,tt0113967,tt0451262,tt0365686,tt0220982
11071,tt0113967,tt0451262,tt0365686,tt0220982
11072,tt0113967,tt0451262,tt0365686,tt0220982
11073,tt0113967,tt0451262,tt0365686,tt0220982
11074,tt0113967,tt0451262,tt0365686,tt0066384
11075,tt0113967,tt0451262,tt0365686,tt0066384
11076,tt0113967,tt0451262,tt0365686,tt0066384
11077,tt0455295,tt0451262,tt0365686,tt0301556
11078,tt0455295,tt0451262,tt0365686,tt0301556
11079,tt0087231,tt0451262,tt0365686,tt0301556
11080,tt0087231,tt0451262,tt0365686,tt0119075
11081,tt0087231,tt0451262,tt0365686,tt0119075
11082,tt0087231,tt0451262,tt0079212,tt0119075
11083,tt0087231,tt0451262,tt0079212,tt0114759
11084,tt0087231,tt0451262,tt0079212,tt0114759
11085,tt0087231,tt0451262,tt0079212,tt0114759
11086,tt0087231,tt0451262,tt0079212,tt0066451
11087,tt0087231,tt0064512,tt0079212,tt0066451
11088,tt0087231,tt0040444,tt0090567,tt0235472
11089,tt0087231,tt0093058,tt0090567,tt0235472
11090,tt0087231,tt0093709,tt0090567,tt0235472
11091,tt0087231,tt0098122,tt0090567,tt0235472
11092,tt0087231,tt0098122,tt0090567,tt0235472
11093,tt0087231,tt0098122,tt0090567,tt0235472
11094,tt0087231,tt0214529,tt0090567,tt0051840
11095,tt0087231,tt0214529,tt0090567,tt0150143
11096,tt0087231,tt0214529,tt0090567,tt0150143
11097,tt0087231,tt0214529,tt0090567,tt0037481
11098,tt0087231,tt0214529,tt0141842,tt0402906
11099,tt0087231,tt0214529,tt0141842,tt0402906
11100,tt0087231,tt0214529,tt0141842,tt0805570
11101,tt0087231,tt0214529,tt0141842,tt0805570
11102,tt0087231,tt0214529,tt0141842,tt0805570
11103,tt0087231,tt0214529,tt0141842,tt0805570
11104,tt0087231,tt0214529,tt0141842,tt0805570
11105,tt0087231,tt0435617,tt0141842,tt0805570
11106,tt0349340,tt0435617,tt0141842,tt0805570
11107,tt0349340,tt0435617,tt0141842,tt0805570
11108,tt0119101,tt0435617,tt0141842,tt0805570
11109,tt0080716,tt0435617,tt0141842,tt0805570
11110,tt0080716,tt0435617,tt0141842,tt0805570
11111,tt0080716,tt0435617,tt0141842,tt0805570
11112,tt0080716,tt0435617,tt0141842,tt0805570
11113,tt0080716,tt0435617,tt0141842,tt0045815
11114,tt0080716,tt0435617,tt0141842,tt0139362
11115,tt0080716,tt0435617,tt0141842,tt0139362
11116,tt0080716,tt0435617,tt0141842,tt0139362
11117,tt0080716,tt0435617,tt0141842,tt0160904
11118,tt0080716,tt0435617,tt0141842,tt0105812
11119,tt0080716,tt0435617,tt0141842,tt0105812
11120,tt0080716,tt0435617,tt0141842,tt0105812
11121,tt0080716,tt0435617,tt0141842,tt0255589
11122,tt0080716,tt0435617,tt0141842,tt0255589
11123,tt0080716,tt0435617,tt0141842,tt0255589
11124,tt0080716,tt0435617,tt0141842,tt0255589
11125,tt0080716,tt0435617,tt0141842,tt0091613
11126,tt0080716,tt0435617,tt0141842,tt0091613
11127,tt0080716,tt0435617,tt0064665,tt0091613
11128,tt0080716,tt0181739,tt0064665,tt0064645
11129,tt0080716,tt0181739,tt0064665,tt0064645
11130,tt0080716,tt0181739,tt0064665,tt0368083
11131,tt0080716,tt0181739,tt0064665,tt0368083
11132,tt0080716,tt0181739,tt0064665,tt0368083
11133,tt0080716,tt0232657,tt0064665,tt0326820
11134,tt0238116,tt0232657,tt0064665,tt0326820
11135,tt0238116,tt0232657,tt0064665,tt0326820
11136,tt0238116,tt0232657,tt0064665,tt0326820
11137,tt0238116,tt0232657,tt0064665,tt0326820
11138,tt0238116,tt0066482,tt0064665,tt0326820
11139,tt0238116,tt0066482,tt0064665,tt0326820
11140,tt0238116,tt0066482,tt0064665,tt0326820
11141,tt0238116,tt0066482,tt0064665,tt0326820
11142,tt0110201,tt0066482,tt0064665,tt0326820
11143,tt0110201,tt0066482,tt0064665,tt0326820
11144,tt0040501,tt0146675,tt0064665,tt0326820
11145,tt0039428,tt0146675,tt0064665,tt0326820
11146,tt0039428,tt0146675,tt0064665,tt0326820
11147,tt0039428,tt0146675,tt0064665,tt0326820
11148,tt0039428,tt0146675,tt0064665,tt0326820
11149,tt0039428,tt0146675,tt0064665,tt0326820
11150,tt0039428,tt0146675,tt0064665,tt0326820
11151,tt0011779,tt0146675,tt0064665,tt0326820
11152,tt0011779,tt0146675,tt0064665,tt0326820
11153,tt0051267,tt0146675,tt0064665,tt0326820
11154,tt0051267,tt0146675,tt0064665,tt0326820
11155,tt0051267,tt0146675,tt0064665,tt0326820
11156,tt0051267,tt0146675,tt0364829,tt0326820
11157,tt0253399,tt0146675,tt0084133,tt0326820
11158,tt0110958,tt0146675,tt0084133,tt0167157
11159,tt0110958,tt0146675,tt0183992,tt0167157
11160,tt0805613,tt0146675,tt0183992,tt0167157
11161,tt0805613,tt0063091,tt0183992,tt0462053
11162,tt0805613,tt0439856,tt0023838,tt0462053
11163,tt0805613,tt0270621,tt0023838,tt0462053
11164,tt0805613,tt0111238,tt0023838,tt0462053
11165,tt0475967,tt0097806,tt0023838,tt0462053
11166,tt0475967,tt0301770,tt0023838,tt0462053
11167,tt0475967,tt0301770,tt0023838,tt0462053
11168,tt0863095,tt0301770,tt0023838,tt0462053
11169,tt0112882,tt0301770,tt0098084,tt0981250
11170,tt0112882,tt0067162,tt0098084,tt0075151
11171,tt0112882,tt0095952,tt0098084,tt0075151
11172,tt0112882,tt0095952,tt0098084,tt0346299
11173,tt0134599,tt0095952,tt0098084,tt0274711
11174,tt0134599,tt0095952,tt0098084,tt0274711
11175,tt0134599,tt0095952,tt0098084,tt0274711
11176,tt0134599,tt0095952,tt0098084,tt0274711
11177,tt0134599,tt0095952,tt0098084,tt0274711
11178,tt0134599,tt0043665,tt0098084,tt0274711
11179,tt0134599,tt0043665,tt0098084,tt0274711
11180,tt0134599,tt0043665,tt0098084,tt0274711
11181,tt0134599,tt0046970,tt0098084,tt0274711
11182,tt0134599,tt0892737,tt0098084,tt0274711
11183,tt0134599,tt0035583,tt0098084,tt0274711
11184,tt0134599,tt0107061,tt0098084,tt0274711
11185,tt0134599,tt0021577,tt0098084,tt0285627
11186,tt0134599,tt0021577,tt0098084,tt0304711
11187,tt0165214,tt0021577,tt0098084,tt0304711
11188,tt0165214,tt0021577,tt0098084,tt0304711
11189,tt0165214,tt0021577,tt0098084,tt0304711
11190,tt0165214,tt0021577,tt0098084,tt0304711
11191,tt0165214,tt0021577,tt0098084,tt0304711
11192,tt0346094,tt0021577,tt0085863,tt0304711
11193,tt0346094,tt0114194,tt0085863,tt0304711
11194,tt0346094,tt0468795,tt0085863,tt0304711
11195,tt0346094,tt0326712,tt0018328,tt0304711
11196,tt0346094,tt0327594,tt0018328,tt0304711
11197,tt0346094,tt0327594,tt0018328,tt0304711
11198,tt0346094,tt0251032,tt0018328,tt0304711
11199,tt0346094,tt0212910,tt0018328,tt0304711
11200,tt0346094,tt0047263,tt0018328,tt0304711
11201,tt0346094,tt0047263,tt0018328,tt0304711
11202,tt0346094,tt0052273,tt0018328,tt0304711
11203,tt0346094,tt0052273,tt0018328,tt0304711
11204,tt0346094,tt0052273,tt0018328,tt0304711
11205,tt0346094,tt0111525,tt0561123,tt0999893
11206,tt0346094,tt0111525,tt0561123,tt0073639
11207,tt0346094,tt0088708,tt0561123,tt0073639
11208,tt0346094,tt0088708,tt0561123,tt0049621
11209,tt0346094,tt0088708,tt0118787,tt0207047
11210,tt0346094,tt0088708,tt0118787,tt0085870
11211,tt0346094,tt0088708,tt0118787,tt0932672
11212,tt0346094,tt0088708,tt0073880,tt0932672
11213,tt0346094,tt0088708,tt0073880,tt0932672
11214,tt0346094,tt0088708,tt0073880,tt0932672
11215,tt0786169,tt0088708,tt0073880,tt0932672
11216,tt0786169,tt0088708,tt0098492,tt0932672
11217,tt0786169,tt0073682,tt0098492,tt0932672
11218,tt0786169,tt0096542,tt0098492,tt0932672
11219,tt0340874,tt0120414,tt0098492,tt0932672
11220,tt0340874,tt0120414,tt0098492,tt0932672
11221,tt0340874,tt0120414,tt0092656,tt0130089
11222,tt0340874,tt0120414,tt0092656,tt0130089
11223,tt0340874,tt0172726,tt0092656,tt0437238
11224,tt0340874,tt0172726,tt0092656,tt0397039
11225,tt0340874,tt0172726,tt0092656,tt0397039
11226,tt0340874,tt0172726,tt0467491,tt0397039
11227,tt0340874,tt0172726,tt0467491,tt0397039
11228,tt0340874,tt0087100,tt0467491,tt0397039
11229,tt0340874,tt0087100,tt0467491,tt0124265
11230,tt0340874,tt0087100,tt0467491,tt0124265
11231,tt0340874,tt0087100,tt0467491,tt0346899
11232,tt0340874,tt0096794,tt0467491,tt0240736
11233,tt0340874,tt0096794,tt0467491,tt0240736
11234,tt0839004,tt0096794,tt0467491,tt0240736
11235,tt0839004,tt0104154,tt0467491,tt0030192
11236,tt0839004,tt0038303,tt0467491,tt0416887
11237,tt0839004,tt0039160,tt0467491,tt0416887
11238,tt0839004,tt0200192,tt0467491,tt0093800
11239,tt0839004,tt0846017,tt0467491,tt0093800
11240,tt0839004,tt0100405,tt0080469,tt0346156
11241,tt0839004,tt0100405,tt0080469,tt0346156
11242,tt0839004,tt0309176,tt0080469,tt0346156
11243,tt0839004,tt0446809,tt0080469,tt0346156
11244,tt0839004,tt0439115,tt0080469,tt0346156
11245,tt0839004,tt0326814,tt0080469,tt0346156
11246,tt0839004,tt0272022,tt0080469,tt0346156
11247,tt0839004,tt0337579,tt0080469,tt0346156
11248,tt0839004,tt0337579,tt0092425,tt0346156
11249,tt0839004,tt0337579,tt0092425,tt0346156
11250,tt0288886,tt0337579,tt0092425,tt0346156
11251,tt0288886,tt0337579,tt0092425,tt0346156
11252,tt0288886,tt0485323,tt0092425,tt0346156
11253,tt0288886,tt0485323,tt0092425,tt0346156
11254,tt0288886,tt0485323,tt0092425,tt0346156
11255,tt0288886,tt0036135,tt0092425,tt0346156
11256,tt0288886,tt0910905,tt0092425,tt0346156
11257,tt0288886,tt0910905,tt0129519,tt0346156
11258,tt0288886,tt0910905,tt0129519,tt0346156
11259,tt0288886,tt0910905,tt0129519,tt0140603
11260,tt0288886,tt0910905,tt0129519,tt0382958
11261,tt0288886,tt0910905,tt0129519,tt0431768
11262,tt0288886,tt0910905,tt0129519,tt0431768
11263,tt0141799,tt0910905,tt0788006,tt0179443
11264,tt0141799,tt0910905,tt0788006,tt0179443
11265,tt0141799,tt0330203,tt0788006,tt0179443
11266,tt0141799,tt0330203,tt0788006,tt0179443
11267,tt0141799,tt0330203,tt0788006,tt0179443
11268,tt0101420,tt0330203,tt0025862,tt0179443
11269,tt0101420,tt0182655,tt0025862,tt0179443
11270,tt0101420,tt0182655,tt0025862,tt0179443
11271,tt0101420,tt0182655,tt0025862,tt0179443
11272,tt0101420,tt0107165,tt0025862,tt0179443
11273,tt0101420,tt0107165,tt0025862,tt0179443
11274,tt0101420,tt0107165,tt0025862,tt0179443
11275,tt0101420,tt0107165,tt0025862,tt0179443
11276,tt0101420,tt0308644,tt0025862,tt0179443
11277,tt0101420,tt0024484,tt0025862,tt0179443
11278,tt0101420,tt0327698,tt0025862,tt0179443
11279,tt0101420,tt0284229,tt0025862,tt0179443
11280,tt0101420,tt0284229,tt0025862,tt0179443
11281,tt0101420,tt0284229,tt0025862,tt0179443
11282,tt0101420,tt0816150,tt0025862,tt0179443
11283,tt0101420,tt0816150,tt0025862,tt0179443
11284,tt0101420,tt0816150,tt0025862,tt0179443
11285,tt0101420,tt0109450,tt0025862,tt0179443
11286,tt0101420,tt0109450,tt0025862,tt0179443
11287,tt0101420,tt0109450,tt0025862,tt0179443
11288,tt0101420,tt0109450,tt0025862,tt0375154
11289,tt0101420,tt0109450,tt0025862,tt0144714
11290,tt0101420,tt0068591,tt0025862,tt0073695
11291,tt0101420,tt0068591,tt0037467,tt0073695
11292,tt0101420,tt0212985,tt0037467,tt0073695
11293,tt0101420,tt0212985,tt0037467,tt0081242
11294,tt0101420,tt0212985,tt0037467,tt0318850
11295,tt0044414,tt0212985,tt0037467,tt0318850
11296,tt0044414,tt0212985,tt0037467,tt0081233
11297,tt0044414,tt0212985,tt0035160,tt0081233
11298,tt0044414,tt0212985,tt0035160,tt0035096
11299,tt0044414,tt0212985,tt0035160,tt0035096
11300,tt0044414,tt0212985,tt0035160,tt0035096
11301,tt0480345,tt0212985,tt0035160,tt0035096
11302,tt0480345,tt0041428,tt0035160,tt0035096
11303,tt0480345,tt0119718,tt0035160,tt0035096
11304,tt0480345,tt0119718,tt0035160,tt0005590
11305,tt0480345,tt0119718,tt0035160,tt0045925
11306,tt0480345,tt0119718,tt0035160,tt0041238
11307,tt0104843,tt0119718,tt0035160,tt0102655
11308,tt0104843,tt0119718,tt0035160,tt0102655
11309,tt0104843,tt0119718,tt0035160,tt0102655
11310,tt0104843,tt0119718,tt0035160,tt0208570
11311,tt0104843,tt0119718,tt0035160,tt0420562
11312,tt0104843,tt0119718,tt0035160,tt0078073
11313,tt0427157,tt0119718,tt0035160,tt0078073
11314,tt0427157,tt0119718,tt0035160,tt0107333
11315,tt0427157,tt0119718,tt0035160,tt0107333
11316,tt0427157,tt0119718,tt0035160,tt0107333
11317,tt0427157,tt0267536,tt0035160,tt0107333
11318,tt0427157,tt0267536,tt0035160,tt0107333
11319,tt0427157,tt0267536,tt0035160,tt0107333
11320,tt0427157,tt0267536,tt0118580,tt0107333
11321,tt0427157,tt0267536,tt0774809,tt0107333
11322,tt0427157,tt0267536,tt0774809,tt0107333
11323,tt0427157,tt0267536,tt0774809,tt0107333
11324,tt0088582,tt0165621,tt0774809,tt0107333
11325,tt0088582,tt0165621,tt0774809,tt0107333
11326,tt0088582,tt0083805,tt0774809,tt0107333
11327,tt0246299,tt0083805,tt0125510,tt0107333
11328,tt0246299,tt0083805,tt0125510,tt0107333
11329,tt0246299,tt0045237,tt0470840,tt0049261
11330,tt0246299,tt0062243,tt0470840,tt0049261
11331,tt0246299,tt0211426,tt0470840,tt0049261
11332,tt0246299,tt0211426,tt0463536,tt0049261
11333,tt0246299,tt0211426,tt0463536,tt0183076
11334,tt0246299,tt0211426,tt0463536,tt0103791
11335,tt0246299,tt0049722,tt0463536,tt0103791
11336,tt0246299,tt0302447,tt0463536,tt0210211
11337,tt0246299,tt0375911,tt0463536,tt0100168
11338,tt0246299,tt0375911,tt0463536,tt0100168
11339,tt0246299,tt0375911,tt0463536,tt0074291
11340,tt0246299,tt0219458,tt0463536,tt0074291
11341,tt0246299,tt0062365,tt0066256,tt0074291
11342,tt0246299,tt0062365,tt0066256,tt0074291
11343,tt0246299,tt0460627,tt0066256,tt0324941
11344,tt0246299,tt0460627,tt0066256,tt0324941
11345,tt0246299,tt0460627,tt0066256,tt0047966
11346,tt0246299,tt0460627,tt0066256,tt0047966
11347,tt0246299,tt0460627,tt0066256,tt0047966
11348,tt0246299,tt0460627,tt0066256,tt0047966
11349,tt0246299,tt0460627,tt0112681,tt0486321
11350,tt0246299,tt0067026,tt0112681,tt0486321
11351,tt0246299,tt0643107,tt0112681,tt0486321
11352,tt0246299,tt0643107,tt0112681,tt0486321
11353,tt0246299,tt0190552,tt0112681,tt0486321
11354,tt0246299,tt0780583,tt0112681,tt0486321
11355,tt0246299,tt0780583,tt0112681,tt0486321
11356,tt0246299,tt0780583,tt0112681,tt0486321
11357,tt0810033,tt0780583,tt0112681,tt0486321
11358,tt0277171,tt0780583,tt0112681,tt0486321
11359,tt0277171,tt0780583,tt0112681,tt0486321
11360,tt0277171,tt0780583,tt0112681,tt0486321
11361,tt0239157,tt0780583,tt0112681,tt0486321
11362,tt0239157,tt0780583,tt0112681,tt0486321
11363,tt0239157,tt0780583,tt0112681,tt0139606
11364,tt0239157,tt0780583,tt0112681,tt0139606
11365,tt0239157,tt0084924,tt0112681,tt0139606
11366,tt0239157,tt0084924,tt0112681,tt0139606
11367,tt0239157,tt0232532,tt0112681,tt0818682
11368,tt0239157,tt0401224,tt0112681,tt0818682
11369,tt0239157,tt0401224,tt0112681,tt0818682
11370,tt0239157,tt0401224,tt0112681,tt0818682
11371,tt0239157,tt0401224,tt0112681,tt0818682
11372,tt0239157,tt0401224,tt0112681,tt0818682
11373,tt0239157,tt0235412,tt0112681,tt0818682
11374,tt0118749,tt0235412,tt0112681,tt0094011
11375,tt0118749,tt0235412,tt0112681,tt0094361
11376,tt0118749,tt0235412,tt0112681,tt0094361
11377,tt0118749,tt0235412,tt0112681,tt0094361
11378,tt0118749,tt0235412,tt0112681,tt0094361
11379,tt0118749,tt0235412,tt0065905,tt0482870
11380,tt0118749,tt0460808,tt0043278,tt0482870
11381,tt0118749,tt0460808,tt0043278,tt0482870
11382,tt0118749,tt0460808,tt0043278,tt0482870
11383,tt0118749,tt0430766,tt0043278,tt0036306
11384,tt0118749,tt0430766,tt0043278,tt0036306
11385,tt0118749,tt0430766,tt0043278,tt0094625
11386,tt0118749,tt0319862,tt0043278,tt0439810
11387,tt0118749,tt0123003,tt0043278,tt0439810
11388,tt0118749,tt0123003,tt0043278,tt0364120
11389,tt0118749,tt0123003,tt0043278,tt0364120
11390,tt0118749,tt0123003,tt0043278,tt0418239
11391,tt0118749,tt0123003,tt0043278,tt0418239
11392,tt0118749,tt0123003,tt0043278,tt0199278
11393,tt0118749,tt0123003,tt0043278,tt0240890
11394,tt0118749,tt0089653,tt0043278,tt0240890
11395,tt0118749,tt0089653,tt0043278,tt0240890
11396,tt0118749,tt0089653,tt0043278,tt0366555
11397,tt0118749,tt0239060,tt0043278,tt0366555
11398,tt0118749,tt0239060,tt0043278,tt0366555
11399,tt0118749,tt0239060,tt0043278,tt0366555
11400,tt0118749,tt0239060,tt0043278,tt0366555
11401,tt0118749,tt0239060,tt0043278,tt0366555
11402,tt0118749,tt0239060,tt0043278,tt0366555
11403,tt0455857,tt0239060,tt0043278,tt0083192
11404,tt0455857,tt0239060,tt0043278,tt0104753
11405,tt0455857,tt0099401,tt0084476,tt0097608
11406,tt0455857,tt0099401,tt0084476,tt0097608
11407,tt0455857,tt0099401,tt0084476,tt0097608
11408,tt0455857,tt0099401,tt0027656,tt0097608
11409,tt0455857,tt0099401,tt0027656,tt0082242
11410,tt0455857,tt0099401,tt0027656,tt0141121
11411,tt0455857,tt0099401,tt0027656,tt0141121
11412,tt0455857,tt0206553,tt0219691,tt0353161
11413,tt0455857,tt0206553,tt0219691,tt0353161
11414,tt0455857,tt0420015,tt0219691,tt0353161
11415,tt0455857,tt0420015,tt0219691,tt0353161
11416,tt0455857,tt0834001,tt0219691,tt0353161
11417,tt0455857,tt0834001,tt0219691,tt0090060
11418,tt0455857,tt0834001,tt0094868,tt0090060
11419,tt0455857,tt0834001,tt0094868,tt0090060
11420,tt0455857,tt0834001,tt0094868,tt0090060
11421,tt0013416,tt0834001,tt0094868,tt0090060
11422,tt0013416,tt0834001,tt0094868,tt0090060
11423,tt0013416,tt0834001,tt0094868,tt0090060
11424,tt0013416,tt0834001,tt0094868,tt0090060
11425,tt0013416,tt0122515,tt0094868,tt0090060
11426,tt0013416,tt0122515,tt0094868,tt0375785
11427,tt0013416,tt0122515,tt0094868,tt0375785
11428,tt0013416,tt0122515,tt0094868,tt0375785
11429,tt0013416,tt0122515,tt0094868,tt0375785
11430,tt0448131,tt0122515,tt0094868,tt0375785
11431,tt0448131,tt0260653,tt0094868,tt0375785
11432,tt0448131,tt0413018,tt0094868,tt0375785
11433,tt0448131,tt0413018,tt0086489,tt0375785
11434,tt0448131,tt0097298,tt0086489,tt0375785
11435,tt0448131,tt0097298,tt0086489,tt0375785
11436,tt0448131,tt0097298,tt0086489,tt0375785
11437,tt0089203,tt0235353,tt0086489,tt0375785
11438,tt0089203,tt0235353,tt0086489,tt0375785
11439,tt0089203,tt0235353,tt0086489,tt0375785
11440,tt0089203,tt0096875,tt0307385,tt0375785
11441,tt0089203,tt0096875,tt0307385,tt0375785
11442,tt0089203,tt0096875,tt0307385,tt0787475
11443,tt0093624,tt0096875,tt0307385,tt0787475
11444,tt0093624,tt0096875,tt0307385,tt0787475
11445,tt0093624,tt0096875,tt0307385,tt0787475
11446,tt0093624,tt0096875,tt0307385,tt0787475
11447,tt0093624,tt0485922,tt0307385,tt0787475
11448,tt0093624,tt0485922,tt0307385,tt0787475
11449,tt0093624,tt0485922,tt0307385,tt0787475
11450,tt0093624,tt0816597,tt0307385,tt0787475
11451,tt0093624,tt0021746,tt0307385,tt0787475
11452,tt0093624,tt0021746,tt0307385,tt0787475
11453,tt0093624,tt0021746,tt0307385,tt0787475
11454,tt0093624,tt0021746,tt0307385,tt0787475
11455,tt0093624,tt0021746,tt0307385,tt0787475
11456,tt0093624,tt0021746,tt0307385,tt0087866
11457,tt0093624,tt0021746,tt0307385,tt0087866
11458,tt0093624,tt0037098,tt0307385,tt0076504
11459,tt0093624,tt0037098,tt0307385,tt0076504
11460,tt0093624,tt0037098,tt0307385,tt0076504
11461,tt0093624,tt0037098,tt0264410,tt0076504
11462,tt0093624,tt0787498,tt0365960,tt0076504
11463,tt0093624,tt0970452,tt0365960,tt0076504
11464,tt0093624,tt0970452,tt0365960,tt0076504
11465,tt0093624,tt0970452,tt0365960,tt0076504
11466,tt0093624,tt0970452,tt0365960,tt0076504
11467,tt0114202,tt0970452,tt0365960,tt0076504
11468,tt0114202,tt0970452,tt0365960,tt0076504
11469,tt0114202,tt0970452,tt0365960,tt0076504
11470,tt0114202,tt0970452,tt0365960,tt0076504
11471,tt0114202,tt0105508,tt0365960,tt0076504
11472,tt0114202,tt0105508,tt0365960,tt0118958
11473,tt0420211,tt0105508,tt0365960,tt0118958
11474,tt0420211,tt0096466,tt0365960,tt0150255
11475,tt0420211,tt0096466,tt0365960,tt0783494
11476,tt0420211,tt0096466,tt0365960,tt0783494
11477,tt0420211,tt0096466,tt0365960,tt0783494
11478,tt0420211,tt0096466,tt0365960,tt0783494
11479,tt0420211,tt0235252,tt0365960,tt0783494
11480,tt0420211,tt0168449,tt0365960,tt0783494
11481,tt0036446,tt0168449,tt0365960,tt0783494
11482,tt0036446,tt0168449,tt0365960,tt0378072
11483,tt0107420,tt0403237,tt0365960,tt0242193
11484,tt0107420,tt0433817,tt0365960,tt0494815
11485,tt0144142,tt0433817,tt0365960,tt0494815
11486,tt0144142,tt0433817,tt0365960,tt0068481
11487,tt0144142,tt0424176,tt0365960,tt0020643
11488,tt0144142,tt0424176,tt0365960,tt0020643
11489,tt0144142,tt0424176,tt0124800,tt0124319
11490,tt0144142,tt0424176,tt0103157,tt0101099
11491,tt0144142,tt0424176,tt0103157,tt0135694
11492,tt0144142,tt0424176,tt0103157,tt0489564
11493,tt0144142,tt0424176,tt0103157,tt0489564
11494,tt0144142,tt0424176,tt0103157,tt0038230
11495,tt0144142,tt0424176,tt0085311,tt0290524
11496,tt0144142,tt0424176,tt0085311,tt0499019
11497,tt0144142,tt0424176,tt0085311,tt0016392
11498,tt0144142,tt0424176,tt0071003,tt0284137
11499,tt0144142,tt0424176,tt0071003,tt0284137
11500,tt0233651,tt0022782,tt0071003,tt0319769
11501,tt0233651,tt0465342,tt0071003,tt0319769
11502,tt0233651,tt0465342,tt0071003,tt0319769
11503,tt0233651,tt0465342,tt0071003,tt0319769
11504,tt0233651,tt0465342,tt0071003,tt0319769
11505,tt0233651,tt0465342,tt0071003,tt0291502
11506,tt0233651,tt0465342,tt0071003,tt0291502
11507,tt0233651,tt0465342,tt0071003,tt0291502
11508,tt0233651,tt0465342,tt0071003,tt0291502
11509,tt0233651,tt0465342,tt0071003,tt0291502
11510,tt0233651,tt0465342,tt0071003,tt0291502
11511,tt0233651,tt0465342,tt0071003,tt0291502
11512,tt0233651,tt0038973,tt0071003,tt0291502
11513,tt0233651,tt0082183,tt0071003,tt0291502
11514,tt0233651,tt0463903,tt0076770,tt0291502
11515,tt0019096,tt0463903,tt0076770,tt0291502
11516,tt0019096,tt0463903,tt0076770,tt0291502
11517,tt0019096,tt0463903,tt0076770,tt0291502
11518,tt0019096,tt0128648,tt0076770,tt0291502
11519,tt0019096,tt0128648,tt0188045,tt0088224
11520,tt0178642,tt0274905,tt0188045,tt0088224
11521,tt0178642,tt0274905,tt0188045,tt0089326
11522,tt0178642,tt0274905,tt0188045,tt0089326
11523,tt0178642,tt0274905,tt0188045,tt0089326
11524,tt0178642,tt0274905,tt0188045,tt0089326
11525,tt0178642,tt0274905,tt0188045,tt0144555
11526,tt0178642,tt0274905,tt0188045,tt0144555
11527,tt0178642,tt0274905,tt0032687,tt0316655
11528,tt0178642,tt0274905,tt0032687,tt0388434
11529,tt0178642,tt0880458,tt0032687,tt0388434
11530,tt0178642,tt0880458,tt0121556,tt0388434
11531,tt0178642,tt0880458,tt0121556,tt0100033
11532,tt0178642,tt0363931,tt0121556,tt0112346
11533,tt0178642,tt0363931,tt0121556,tt0480011
11534,tt0178642,tt0363931,tt0121556,tt0480011
11535,tt0178642,tt0903665,tt0121556,tt0480011
11536,tt0178642,tt0098127,tt0063374,tt0480011
11537,tt0178642,tt0098127,tt0063374,tt0480011
11538,tt0149281,tt0098127,tt0063374,tt0480011
11539,tt0149281,tt0098127,tt0063374,tt0480011
11540,tt0149281,tt0103838,tt0063374,tt0480011
11541,tt0149281,tt0076999,tt0063374,tt0480011
11542,tt0149281,tt0076999,tt0063374,tt0480011
11543,tt0149281,tt0107393,tt0063374,tt0480011
